tier,score,name,address,rating,user_ratings,primary_type,website,phone,lat,lng,place_id,reasons
"A","60","Camp John Hay Trade and Cultural Center","9JX5+CW4, Ordonio Dr, Camp John Hay, Baguio, Benguet, Philippines","4.5","561","event_venue",,,"16.398505699999998","120.6098346","ChIJk2FnlTehkTMRKEH-iWb6DQY","core-type"
"A","105","Circle Inn - Iloilo City Center","Ruperto Montinola St, Iloilo City Proper, Iloilo City, 5000 Iloilo, Philippines","4","560","hotel","http://www.circleinn-iloilo.com/","0981 082 4777","10.6914809","122.56892130000001","ChIJj8MwfGPlrjMRau9Op4fIy-A","core-type|hospitality-type|food-type"
"A","105","Calubcub Bay Resort & Recreation","Sitio Puntor, Calubcub, San Juan - Laiya Rd, San Juan, Batangas, Philippines","4.2","557","resort_hotel","http://calubcubay.com/","0977 400 8746","13.7577451","121.4279842","ChIJV5UqLY86vTMRa7j2uNOrSfA","core-type|hospitality-type|food-type"
"A","105","JAVA HOTEL","Brgy. 55-B Salet, Gen. Segundo Ave, Laoag City, 2900 Ilocos Norte, Philippines","4.3","540","hotel","https://www.javahotel.com.ph/","0917 500 5282","18.209489899999998","120.60259970000001","ChIJqxfyYbvIjjMRSk4ytfXhGeA","core-type|hospitality-type|food-type"
"A","60","Deep Forest Garden Inn","Abueg Road Bancao Bancao Jacana, PQG7+JR6, Puerto Princesa City, 5300 Palawan, Philippines","3.9","525","lodging","https://www.philippineshotels.net/en/hotel/deep-forest-garden-hotel.html","0905 282 3129","9.7265497","118.7645069","ChIJNwb7n1NhtTMRJ21u4iI6dx8","hospitality-type|core-name"
"A","80","Amarela Resort","Libaong Barangay Road, Panglao, 6340 Bohol, Philippines","4.7","504","resort_hotel","https://www.amarelaresort.com/","0917 623 0557","9.563704699999999","123.8089586","ChIJ-8qMVudSqjMRv0yKUVQ35Dw","core-type|hospitality-type|food-type|noise-type"
"A","120","Hillcreek Gardens Tagaytay","134 Tagaytay - Alfonso Road Brgy, Alfonso, 4123 Cavite, Philippines","4.6","485","wedding_venue","http://www.hillcreekgardenstagaytay.com","0917 324 5413","14.0996375","120.88222820000001","ChIJBQ6ox3qdvTMREHcZSz4go48","core-type|hospitality-type|core-name"
"A","60","Bohol Coco Farm Hostel","Coco Farm, Panglao, Bohol, Philippines","4.7","479","hostel","http://bit.ly/boholcocofarmhostel","0931 093 2706","9.5668134","123.80305459999998","ChIJiy1DyihTqjMRw_DBwbu1Gx4","hospitality-type|core-name"
"A","105","Laiya White Cove Beach Resort","112 Brgy. Laiya Aplaya, San Juan, Batangas, San Juan, Batangas, Philippines","4","477","resort_hotel","http://www.facebook.com/laiyawhitecoveofficial","0917 585 3582","13.672733599999999","121.39631229999999","ChIJVwvhSoklvTMROiO3JoedGAk","core-type|hospitality-type|food-type"
"A","60","Le Pavillon","EDSA corner Macapagal Boulevard, Metro Park, Bay Area CBD, Pasay City, 1226 Metro Manila, Philippines","4.3","472","event_venue","https://federalland.ph/commercials/le-pavillon/","0919 076 2621","14.541267800000002","120.9910859","ChIJ5akf117JlzMRX-OwL6LFCGE","core-type"
"A","60","Limketkai Atrium(The Atrium)","Limketkai Mall, Limketkai Dr, Cagayan De Oro City, Misamis Oriental, Philippines","4.5","471","convention_center",,,"8.4815828","124.6560603","ChIJkcLbNcTy_zIRLJEZ2DMlvNI","core-type"
"A","65","Bohol Sunside Resort","Panglao, 6340 Bohol, Philippines","4.3","467","resort_hotel","https://bohol-sunside-resort.com/","(038) 502 4001","9.564821199999999","123.7782529","ChIJLUln4sCsqzMR5icvfCmx-o0","core-type|hospitality-type|food-type|supplier-type"
"A","60","Paradiso Terrestre","Lot 1-A & B Molino - Paliparan Rd, Molino 4, Bocoor, 4102 Cavite, Philippines","4.3","459","event_venue","http://www.theparadisoterrestre.com/","(046) 894 7840","14.378401100000001","120.97883960000001","ChIJNa0Mf-bTlzMRd8nZFf5IBQU","core-type"
"A","70","Hibiscus Garden Resort","Manalo Extension Barangay, Puerto Princesa City, 5300 Palawan, Philippines","4.6","456","hotel","https://hibiscusgardenresort.com/","0908 862 7403","9.7356613","118.75266069999999","ChIJWe94juJjtTMRa3BFFatHy3g","hospitality-type|food-type|core-name"
"A","130","Farm Hills Garden","Farm Hills Garden, Brgy. Ulat, Silang, 4118 Cavite, Philippines","4.5","454","bed_and_breakfast","http://farmhillsgarden.com/","0927 501 7575","14.148686200000002","120.98498780000001","ChIJacmHHod5vTMR-JEjUEldoHM","core-type|hospitality-type|food-type|core-name"
"A","85","Light of Love Events Place, Quezon City","1163 Santol St, Quezon City, 1113 Metro Manila, Philippines","4.4","447","wedding_venue","https://lightoflove.com.ph/","(02) 8714 3871","14.609879","121.01369599999998","ChIJLXpMZSG2lzMRQ6NXLRV-QD4","core-type|core-name"
"A","60","Grand Palazzo Royale","4HR6+37V, Royal Garden Estate Fil-Am Friendship Hwy, Angeles, 2009 Pampanga, Philippines","4.4","445","event_venue",,"0917 500 2006","15.139151300000002","120.5602208","ChIJoxG4aeXyljMRHKTbtg6GLlo","core-type"
"A","95","Lazuri Hotel Resort Tagaytay","Brgy, Tagaytay - Nasugbu Hwy, Bagong Tubig, Tagaytay City, 4120 Cavite, Philippines","4.2","442","event_venue","https://www.lazurihotels.com/",,"14.0882557","120.89818819999999","ChIJoXy7oi93vTMRS90rY6Yg_tk","core-type|hospitality-type"
"A","60","Ferra Hotel and Garden Suites Boracay","XW8G+8H9, Road 1-A, Balabag, Malay, 5608 Aklan, Philippines","4.7","441","hotel","https://garden-boracay.ferrahotels.com/4.49/","0917 680 9137","11.9658144","121.92645599999997","ChIJgUE-Fj08pTMR7Y3PfV2VxGg","hospitality-type|core-name"
"A","85","Blue Gardens Wedding and Events Venue","28 Samonte Street via North Zuzuaregui Road, Commonwealth Ave, Quezon City, 1119 Metro Manila, Philippines","4.3","440","event_venue","http://www.bluegardensvenue.com/","(02) 8931 1628","14.675648899999999","121.07692460000001","ChIJgx50yVW3lzMRbhyBnGqNTTk","core-type|core-name"
"A","130","Casa San Pablo Bed & Breakfast","38C7+QWH, Colago Ave, San Pablo City, Laguna, Philippines","4.3","435","bed_and_breakfast","http://www.casasanpablo.com/","0917 812 6687","14.071942799999999","121.3148561","ChIJWbTJWtFcvTMRXb7tYOI2k10","core-type|hospitality-type|food-type|core-name"
"A","60","Alta Veranda De Tibig","Alcalde Street, Baranggay Tibig,, 62H5+Q3V, Silang, 4118 Cavite, Philippines","4.6","432","wedding_venue","http://www.altaverandadetibig.com/","(049) 502 3729","14.2294845","121.00767200000001","ChIJ21JygDZ8vTMR2uqv5Or1JGk","core-type"
"A","60","Zero-Ten Park Cebu Mandaue","Ground Floor, Building 4, JDN Square, P.Remedio St, Mandaue, 6014 Cebu, Philippines","4.9","425","coworking_space","https://thecompany.ph/","0956 740 3424","10.3435055","123.92131099999999","ChIJi6JIb_CYqTMRx34fqsHBK3g","core-type"
"A","105","Florentina Homes","E Rovira Dr, Bantayan, Dumaguete City, 6200 Negros Oriental, Philippines","4.3","415","hotel","https://www.florentinahomes.com/","0905 333 8948","9.327238699999999","123.30417030000001","ChIJm8qXN1VuqzMRJ4dKEyUnp38","core-type|hospitality-type|food-type"
"A","70","Sierra Hotel","Brgy Piapi E J. Blanco Dr, Dumaguete City, Negros Oriental, Philippines","3.9","414","hotel","https://www.sierrahoteldumaguete.com/","(035) 420 9621","9.3215881","123.3083126","ChIJiUtcvP5uqzMRPQPRKZF3jKU","core-type|hospitality-type|noise-type"
"A","60","Costa Villa Beach Resort","Urbiztondo, 2nd floor, MacArthur Hwy, San Juan, La Union, Philippines","3.2","410","lodging",,"(072) 607 3060","16.6622579","120.3254652","ChIJdZ3FupaNkTMRLySHpsSmcyg","hospitality-type|core-name"
"A","65","REYNA'S the Haven and Gardens","0067 Bruñidor St., formerly New Calceta St., Cogon, Tagbilaran City, 6300 Bohol, Philippines","3.9","409","hotel","https://hotel-ph.com/","(038) 412 0825","9.653333300000002","123.85777780000001","ChIJN_KxGExMqjMR2kRQ6R_-Zn0","core-type|hospitality-type|food-type|noise-type|supplier-type|core-name"
"A","70","ASPACE","2 Orion, Poblacion, Makati City, 1209 Metro Manila, Philippines","4.5","407","coworking_space",,,"14.56259","121.03150199999999","ChIJs8WrqSvJlzMR8Zw3BFGjnaU","core-type|food-type"
"A","60","SM San Pablo Atrium","38C2+9RM TRANSPORT TERMINAL, San Pablo City, Laguna, Philippines","4.4","405","event_venue",,,"14.070974300000001","121.3020451","ChIJeQVWmlldvTMRi8yUnniVb-A","core-type"
"A","60","Palacio de Memoria","95 Roxas Blvd, Tambo, Parañaque, Metro Manila, Philippines","4.6","397","event_venue","http://palaciodememoria.com/","(02) 7759 9804","14.5199972","120.99440080000001","ChIJFwS8ZIvPlzMR9SJJdpb7tMo","core-type"
"A","60","Cascades Nature Park","St. Francis Subdivision BGY, Compostela, 6003 Cebu, Philippines","4.2","397","wedding_venue","http://www.cascadesnaturepark.com/",,"10.4709585","124.01548799999999","ChIJfcTcgjO7qTMRCVOvGUEOUxw","core-type"
"A","130","Ponce de Leon Garden Resort","QQ56+QJ7, F. Ponce de Leon Rd, San Pedro, Puerto Princesa City, Palawan, Philippines","4.5","393","resort_hotel","https://poncedeleonresort.com/en","0917 307 7462","9.7594327","118.7596257","ChIJn8qruI5jtTMRXWOjZ1VT99c","core-type|hospitality-type|food-type|core-name"
"A","60","Acacia Tree Garden Hotel","Manalo St, Puerto Princesa City, 5300 Palawan, Philippines","3.9","387","hotel","http://www.acaciatreehotel.com/","0917 894 3003","9.7352005","118.763933","ChIJdQN5VP5jtTMRFN6zH2dduNE","hospitality-type|core-name"
"A","95","CASA AMORITO","Brgy, 9124 NIA Road, Salawag, Dasmariñas, 4114 Cavite, Philippines","4.9","386","restaurant","https://www.facebook.com/casa.amoritoph/",,"14.349060800000002","120.97277989999998","ChIJVavg4irVlzMRcYpnw3TXnJk","core-type|food-type|core-name"
"A","105","Mango Ranch Resorts and Events Place","Valencia, Negros Oriental, Philippines","4.4","385","event_venue","https://www.facebook.com/people/The-Barn-at-Mango-Ranch/100088669062099/","0953 339 4213","9.3158706","123.24597840000001","ChIJF54cGABlqzMREpu9hYoLxOk","core-type|hospitality-type|food-type|noise-type|core-name"
"A","60","Whitespace Manila","2314 Chino Roces Ave Ext, Makati City, 1232 Metro Manila, Philippines","4.4","384","event_venue","http://www.whitespacemanila.com/","(02) 8845 4917","14.5322138","121.02285619999999","ChIJF8FreS_JlzMRebIrUUDoTDs","core-type"
"A","95","Hotel Nicanor","San Jose St, Dumaguete City, Negros Oriental, Philippines","4","384","hotel","http://www.thehotelnicanor.com/","0917 631 2109","9.3080482","123.30822750000002","ChIJpTTm1h9vqzMR3LUcQmOC5-w","core-type|hospitality-type"
"A","60","Clark International Speedway","Zone Panday Pira Ave, Clark Freeport, Angeles, Pampanga, Philippines","4.5","383","race_course","http://clarkinternationalspeedway.com/",,"15.2056255","120.53574239999998","ChIJS53JKS7tljMRjZhOvukaOPg","core-type"
"A","105","Palacio del Sur by Marcian Group","Event Reservations Department Marcian Garden Hotel, Gov Camins Ave, Baranga, Zamboanga City, 7000 Zamboanga del Sur, Philippines","4.5","383","convention_center","http://www.marcian-group.com/","0995 673 6521","6.918373","122.06567969999999","ChIJdfzEEe9BUDIRUT8GNuzfhLQ","core-type|hospitality-type|food-type"
"A","60","Villa Antonio de Dave Resort and Leisure Farm","R383+X94, Kaypian Rd, SJDM, 3023 Bulacan, Philippines","4","376","resort_hotel","https://www.facebook.com/villaantoniodedave/","0953 173 0398","14.817392499999999","121.0534512","ChIJB_zgfg2vlzMRlaZsj2zo8yw","hospitality-type|core-name"
"A","60","General Trias Convention / Cultural Center","Arnaldo Pob. (Bgy. 7), General Trias, Cavite, Philippines","4.4","375","convention_center",,"0954 340 9606","14.3880859","120.8769733","ChIJfUPSy7wsljMRA0Fw-6VAggQ","core-type"
"A","60","Harbor Point Activity Center","305 Subic Bay, Freeport Zone, Olongapo City, Zambales, Philippines","4.5","374","event_venue",,"(02) 8584 4691","14.8244977","120.27965610000001","ChIJtVa-KRdxljMR4-NfMH9OjPQ","core-type"
"A","60","The Premiere","Unit 1201-1204 12th Floor Corporate Finance Plaza Condominium Ruby Road, corner Topaz Rd, Ortigas Center, Pasig, Metro Manila, Philippines","4.9","372","event_venue",,,"14.5852668","121.0608683","ChIJa4zPV_PJlzMRg0FELV9Qea0","core-type"
"A","130","LieSil’s Events Place & Resort","J.P. Rizal St, Tagaytay City, Cavite, Philippines","4.5","370","event_venue","https://www.facebook.com/gatpandan72/","0915 354 7273","14.1027797","120.9360864","ChIJo3c-OrR3vTMRxA-ICO-Zu-4","core-type|hospitality-type|food-type|core-name"
"A","60","Coron Soleil Garden Resort","Mabentangen Rd, Coron, 5316 Palawan, Philippines","4.6","364","hotel","https://coronsoleil.com/soleil-garden/","0917 639 7670","12.010680100000002","120.20113070000001","ChIJF3mqsbgdujMRr4JLEZwM8ak","hospitality-type|core-name"
"A","105","Trudis Place Resort & Restaurant","GQXC+8H9, Alona Beach Rd, Panglao, Bohol, Philippines","3.9","363","resort_hotel",,"(038) 502 9136","9.5482929","123.7714866","ChIJswTPJZmsqzMRxZAYy4nk2MA","core-type|hospitality-type|food-type"
"A","60","Narra Hill","Barangay Niyugan, Laurel, Batangas, Philippines","4.3","362","wedding_venue","http://www.narrahill.com/","0977 840 4936","14.077390399999999","120.8836627","ChIJrTzssJqdvTMRRTB4ymY37wg","core-type"
"A","60","Aquila Crystal Palace Tagaytay","#328 Brgy Maitim 2nd St. E. Aguinaldo Highway, Tagaytay City, 4120 Cavite, Philippines","4.3","361","event_venue","https://www.facebook.com/aquila.gardens",,"14.124846499999999","120.9592809","ChIJOfyGcNx5vTMRuzCliwxp2VY","core-type"
"A","60","The Crossroad Center","76 Mother Ignacia Ave, Diliman, Quezon City, 1103 Metro Manila, Philippines","4.4","356","event_venue",,"(02) 8374 5152","14.635032200000001","121.0269916","ChIJ6Us7H062lzMRp7WDaHuj6FQ","core-type"
"A","130","Asmara Urban Resort & Lifestyle Village Inc.","8WV6+W89, Paseo Saturnino, Cebu City, 6000 Cebu, Philippines","4.3","355","resort_hotel","https://www.asmaraurbanresort.com/","0917 708 1079","10.3448125","123.91081249999999","ChIJV82PYeiYqTMRsCj6_VoCUDg","core-type|hospitality-type|food-type|core-name"
"A","105","Núan Farm & Resort","Bacolor, Pampanga, Philippines","4.6","353","hotel","https://nuanfarmandresort.com/","0917 777 7267","14.999384800000001","120.65645860000001","ChIJXd7bXiX2ljMR7RYlfdjLs1U","core-type|hospitality-type|food-type|noise-type|core-name"
"A","130","Crowne Garden Hotel","8WH2+WJ3 Crowne Garden Hotel, 360 Salinas Dr, Lahug, Cebu City, 6000 Cebu, Philippines","3.9","347","hotel","https://www.crownegarden.ph/","(032) 231 3773","10.329749999999999","123.9016647","ChIJO7I8ESSZqTMRsjABytp4VdE","core-type|hospitality-type|food-type|core-name"
"A","60","Don Jose Heights Clubhouse","59 Dona Carmen Ave, Quezon City, Metro Manila, Philippines","4.5","344","banquet_hall",,"(02) 8875 7065","14.701317800000002","121.08057609999999","ChIJt__1a3W6lzMRnOksD_n_WnI","core-type"
"A","85","Okada Manila - Grand Ballroom","New Seaside Dr, Entertainment City, Parañaque, 1700 Metro Manila, Philippines","4.7","344","banquet_hall","https://okadamanila.com/events/venues/grand-ballroom/","(02) 8880 7555","14.512916999999998","120.97870879999999","ChIJ0SEk0RvMlzMRTwU6G3fuOTc","core-type|core-name"
"A","60","Gazebo Royale","29 Visayas Ave, Extension, Quezon City, 1128 Metro Manila, Philippines","4.5","341","event_venue","https://gazeboroyale.com/","(02) 7092 1680","14.670146299999999","121.04408099999998","ChIJX_21xyS3lzMRexMjw8oxK-0","core-type"
"A","85","Hacienda Solange Private Events Place","Brgy, 047 Aguinaldo - Alfonso Rd, Esperanza Ilaya, Alfonso, 4123 Cavite, Philippines","4.4","338","event_venue","https://www.haciendasolange.com/","0956 795 2140","14.1174533","120.87578239999999","ChIJgZTo0UedvTMREldtp2gRAw4","core-type|core-name"
"A","105","Yani Garden Cafe","Purok 8 Daang Luma, Barangay Loma, Amadeo, 4119 Cavite, Philippines","4.5","335","coffee_shop","https://yanigardencafe.com/welcome","0946 004 3002","14.143927999999999","120.92760009999998","ChIJOwof4cB5vTMRR-mK2kR7G8k","core-type|hospitality-type|food-type|noise-type|core-name"
"A","60","Casa Cesara Hotspring Resort and Events Place","Block 1 Lot 24-27 Lago Vista Subdivision Purok 7, Pansol, Calamba, 4027 Laguna, Philippines","4.8","335","resort_hotel","http://facebook.com/whenincesaras","0951 353 4590","14.1715591","121.18388840000001","ChIJ7VPXl01hvTMRrpNjnNKTbpY","hospitality-type|core-name"
"A","105","3 Peaks Resort & Boutique Hotel","Purok 1, Dagatan Road, Across Felimon Magpantay Gas Station, corner Lipa - Alaminos Rd, Talisay, Lipa City, 4217 Batangas, Philippines","4.7","334","resort_hotel","https://live.ipms247.com/booking/book-rooms-3peaksresortboutiquehotel-FBTRACK","0917 140 3663","13.974032399999999","121.20183889999998","ChIJeSQzFmdrvTMRijL8HxhQRSY","core-type|hospitality-type|food-type"
"A","85","Artan Garden","92 J. P. Rizal, Santa Lucia, Novaliches, Quezon City, 1117 Metro Manila, Philippines","4.4","333","event_venue","http://www.artangardenresort.com/","0925 780 9961","14.7039913","121.0484554","ChIJ94Trb8KwlzMRut3GnoB6WTY","core-type|core-name"
"A","120","Leticia's Garden Resort & Events Place","333 Pulilan - Calumpit Regional Road, Sto. Nino, Calumpit, 3003 Bulacan, Philippines","4.3","330","resort_hotel","https://www.leticiasgarden.com/","0923 748 6202","14.9046172","120.78151679999999","ChIJ2Q2mU7xWljMRKu2ScAVfraQ","core-type|hospitality-type|core-name"
"A","130","Villa Silvina Baguio Hotel & Restaurant","15 Outlook Dr S, Baguio, Benguet, Philippines","4.1","329","hotel",,"(074) 442 7239","16.412194","120.6234389","ChIJZ95fiqymkTMRShVKZbYz_Pg","core-type|hospitality-type|food-type|core-name"
"A","105","Bohol Shores","Hontanosas Rd, Brgy. Dao, Dauis, Panglao Island, 6339 Bohol, Philippines","3.9","328","resort_hotel","http://www.boholshores.com/","0977 801 7951","9.57621","123.82390590000001","ChIJfTUvBh5TqjMRtuwtobhOg-U","core-type|hospitality-type|food-type"
"A","85","KCC Convention and Events Center","2nd Floor, KCC Mall of Gensan, Jose Catolico Sr. Ave., General Santos City (Dadiangas), South Cotabato, Philippines","4.4","322","convention_center","http://www.kccmalls.com/",,"6.1159381","125.18689619999999","ChIJO0-xDbqf9zIRDfG2HOjb_P8","core-type|core-name"
"A","60","Filinvest City Events Grounds","Bridgeway Ave, Muntinlupa, Metro Manila, Philippines","4.4","319","concert_hall","http://www.filinvestcity.com/","(02) 8846 0278","14.4205979","121.04049110000001","ChIJv6motzbQlzMRgyAlN2qyv-U","core-type"
"A","85","Villa Milagros","Community Village, Rodriguez, 1860 Rizal, Philippines","4.7","319","event_venue","http://www.villamilagros.com/","0917 184 0109","14.725872400000002","121.1438075","ChIJm1rR8hO7lzMRVBDga4dYZMg","core-type|core-name"
"A","95","The Park - Silang","Blk 8, Phase 3, Brgy Putingkahoy, Richland Hills Subdivison, Silang, Cavite, Philippines","4.4","318","event_venue","http://www.theparksilang.com/","0917 800 5367","14.2219509","121.0310768","ChIJf7KdPtt9vTMRPszZE8yh99c","core-type|hospitality-type"
"A","85","Bali Garden","Longos, FX97+4MF, Bacoor, Cavite, Philippines","4.2","317","event_venue",,"(046) 238 6280","14.467803499999999","120.9641622","ChIJbym1UZXNlzMRyzp5HGJLujg","core-type|core-name"
"A","105","Aquamarine Recreational Center","18 4, 18 President Jose P. Laurel Hwy, Lipa City, Batangas, Philippines","4.6","316","event_venue","https://www.aquamarine.com.ph/","0977 827 3046","13.9263026","121.1102818","ChIJURaLju4TvTMRJZojA_fNlK0","core-type|hospitality-type|food-type"
