name,address,lat,lng,rating,user_ratings,business_status,primary_type,website,phone,google_maps_uri,place_id,found_via
"Astoria Palawan","Km. 62, North National Highway, Puerto Princesa City, 5300 Palawan, Philippines","9.9850595","118.96626780000001","4.6","2599","OPERATIONAL","resort_hotel","https://www.astoriapalawan.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","0998 961 3422","https://maps.google.com/?cid=13559657767212963572&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJhRVMvOS5tTMR9FaYquWULbw","wedding venue @ Puerto Princesa, Palawan | events place @ Puerto Princesa, Palawan | wedding reception venue @ Puerto Princesa, Palawan"
"Stilts Calatagan Beach Resort","Main Building, Calatagan, 4215 Batangas, Philippines","13.799878099999999","120.63392329999999","4.5","2555","OPERATIONAL","resort_hotel","http://www.stiltscalataganbeachresort.net/","0917 586 3343","https://maps.google.com/?cid=6730515338143829230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJP-s8vbGxlzMR7oxhTQqYZ10","wedding venue @ Calatagan, Batangas | wedding reception venue @ Calatagan, Batangas"
"Caleruega Chapel of Transfiguration","4231 Caleruega Road, Nasugbu, Batangas, Philippines","14.071467499999999","120.83590219999999","4.7","2532","OPERATIONAL","church",,"(043) 931 5186","https://maps.google.com/?cid=1016895088393609525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJkYlZ_rmWvTMRNWGK9bG8HA4","wedding venue @ Nasugbu, Batangas"
"Astoria Current","Boracay Island, Sitio Mangayad, Station 3, Malay, 5608 Aklan, Philippines","11.9533224","121.9294401","4.6","2518","OPERATIONAL","resort_hotel","https://astoriacurrent.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","(036) 288 1818","https://maps.google.com/?cid=2260436909633402758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJpXBe4p0-pTMRhnfhm2SvXh8","wedding venue @ Boracay, Malay, Aklan | wedding reception venue @ Boracay, Malay, Aklan"
"Moonbay Marina Leisure Resort","R7CC+VVQ, Waterfront Rd, Subic Bay Freeport Zone, Zambales, Philippines","14.8222222","120.2722222","4.3","2485","OPERATIONAL","resort_hotel","http://moonbaymarina.com.ph/","(047) 252 9718","https://maps.google.com/?cid=16154520118058150433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJeQnv3z1xljMRIerBAXViMOA","wedding venue @ Subic Bay Freeport Zone, Zambales | events place @ Subic Bay Freeport Zone, Zambales | wedding reception venue @ Subic Bay Freeport Zone, Zambales"
"Tong Yang | SM City Legazpi","3rd Floor, SM City Legazpi, Imelda Roces Ave, Legazpi Port District, Legazpi City, Albay, Philippines","13.1445773","123.74498249999998","4.9","2474","OPERATIONAL","buffet_restaurant","https://www.vikings.ph/tongyang","0977 802 3888","https://maps.google.com/?cid=15003754056189335810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJJYj7sW8DoTMRAtl9INIKONA","events place @ Legazpi City, Albay"
"Widus Hotel Clark","Hann Resorts, 5399 Manuel A. Roxas Hwy, Clark Freeport, Zone, 2023 Pampanga, Philippines","15.189465199999999","120.5250336","4.1","2454","OPERATIONAL","hotel","https://widus.com/","(045) 499 1000","https://maps.google.com/?cid=15873394558761623564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJTXLXa2LtljMRDOCaFkCgSdw","wedding venue @ Clark Freeport Zone, Pampanga | events place @ Clark Freeport Zone, Pampanga | wedding reception venue @ Clark Freeport Zone, Pampanga | garden events venue @ Clark Freeport Zone, Pampanga"
"Camayan Beach Resort","PH, Ilanin Road, Camayan Wharf Rd, Ilanin Forest West, Subic Bay Freeport Zone, 2222 Zambales, Philippines","14.7653702","120.25107459999998","4.1","2427","OPERATIONAL","resort_hotel","http://www.camayanbeachresort.ph/","(047) 252 8000","https://maps.google.com/?cid=10280142554990490235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJYSs0lnh0ljMRe7KV7i9nqo4","wedding venue @ Subic Bay Freeport Zone, Zambales | events place @ Subic Bay Freeport Zone, Zambales"
"Casa Ibarra","MOA, Lot 17 Coral Way, Pasay City, 1300 Metro Manila, Philippines","14.5310727","120.9864595","4.8","2374","OPERATIONAL","event_venue","http://www.ibarraspartyvenues.com.ph/venues/casa-ibarra/","0917 708 3791","https://maps.google.com/?cid=7442826673018290865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJvxG_Z_7LlzMRscIO4mw7Smc","wedding venue @ Manila City, Metro Manila | events place @ Manila City, Metro Manila | wedding reception venue @ Manila City, Metro Manila | garden events venue @ Manila City, Metro Manila | wedding venue @ Makati, Metro Manila | wedding reception venue @ Makati, Metro Manila | garden events venue @ Makati, Metro Manila | wedding venue @ Taguig, Metro Manila | wedding reception venue @ Taguig, Metro Manila | wedding reception venue @ Pasig, Metro Manila | wedding venue @ Parañaque, Metro Manila | wedding reception venue @ Parañaque, Metro Manila | garden events venue @ Parañaque, Metro Manila | wedding venue @ Pasay, Metro Manila | events place @ Pasay, Metro Manila | wedding reception venue @ Pasay, Metro Manila | garden events venue @ Pasay, Metro Manila | wedding reception venue @ San Juan, Metro Manila | wedding reception venue @ Mandaluyong, Metro Manila | wedding reception venue @ Muntinlupa, Metro Manila | wedding venue @ Las Piñas, Metro Manila | wedding reception venue @ Las Piñas, Metro Manila | garden events venue @ Las Piñas, Metro Manila | wedding venue @ Bacoor, Cavite | wedding reception venue @ Bacoor, Cavite"
"Bohol Beach Club","Bo. Bolod Island of Panglao, Panglao, 6340 Bohol, Philippines","9.5543759","123.80162430000001","4.6","2361","OPERATIONAL","resort_hotel","http://www.boholbeachclub.com.ph/","(038) 411 0306","https://maps.google.com/?cid=6245112434726725718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJvcTYYAetqzMRVuhC3qsYq1Y","wedding venue @ Panglao, Bohol | events place @ Panglao, Bohol | wedding reception venue @ Panglao, Bohol"
"Henann Lagoon Resort, Boracay","Station 2 Main Road, Boracay Island, Malay, 5608 Aklan, Philippines","11.958539300000002","121.92926619999999","4.3","2334","OPERATIONAL","resort_hotel","https://www.henann.com/boracay/henannlagoon/","(036) 288 2828","https://maps.google.com/?cid=68188669127523915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJiWbOwyM8pTMRS34NuTtB8gA","wedding venue @ Boracay, Malay, Aklan | wedding reception venue @ Boracay, Malay, Aklan | garden events venue @ Boracay, Malay, Aklan"
"Paddy’s Irish Beer Pub and Restaurant","Tawala, Panglao, Bohol, Philippines","9.54988","123.7716782","4.9","2320","OPERATIONAL","pub",,"0927 151 0425","https://maps.google.com/?cid=4428954784840305728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJYWnBQTytqzMRQEysROnOdj0","events place @ Panglao, Bohol"
"Cebu City Sports Center","179 R. Landon Street, 6000 Osmeña Blvd, Cebu City, 6000 Cebu, Philippines","10.3005725","123.8954441","4.4","2312","OPERATIONAL","stadium",,"(032) 253 1091","https://maps.google.com/?cid=15029807655275852099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJf4X5EVeZqTMRQ_EpX26alNA","events place @ Cebu City, Cebu"
"Henann Palm Beach Resort, Boracay","Beachfront, Station 2, Boracay Island, Malay, 5608 Aklan, Philippines","11.9563169","121.9276477","4.3","2306","OPERATIONAL","resort_hotel","https://www.henann.com/henannpalmbeach/","(036) 288 9286","https://maps.google.com/?cid=5345265605894286119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ__8_dSI8pTMRJytxhb8yLko","wedding reception venue @ Boracay, Malay, Aklan | garden events venue @ Boracay, Malay, Aklan"
"Lantaw Native Restaurant","EJ Blanco Drive, corner Flores Ave, Dumaguete City, 6200 Negros Oriental, Philippines","9.3214393","123.3119174","4.3","2273","OPERATIONAL","restaurant","https://www.facebook.com/lantawdumaguete","(035) 421 0473","https://maps.google.com/?cid=10356797435579833455&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJGQ8koPluqzMRb5xpHmW8uo8","events place @ Dumaguete, Negros Oriental"
"Bluewater Panglao Beach Resort","Sitio Daurong,, Danao,, Panglao Island, Bohol, Philippines","9.5481687","123.76360049999998","4.7","2207","OPERATIONAL","resort_hotel","http://www.bluewaterpanglao.com.ph/","(038) 416 0696","https://maps.google.com/?cid=720384771939179785&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJbeG0-JisqzMRCR0JISJS_wk","wedding venue @ Panglao, Bohol | events place @ Panglao, Bohol | wedding reception venue @ Panglao, Bohol"
"The Palms Country Club by Filinvest","1410 Laguna Heights Dr, Alabang, Muntinlupa, 1781 Metro Manila, Philippines","14.410867","121.034753","4.6","2196","OPERATIONAL","association_or_organization","http://www.thepalmsclub.com/","(02) 8771 7171","https://maps.google.com/?cid=3834356189989104104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJy3ZnvEzQlzMR6OmetqNeNjU","wedding venue @ Muntinlupa, Metro Manila | wedding reception venue @ Muntinlupa, Metro Manila"
"Tong Yang, SM City Bacolod","Ground Level, North Block, SM City Bacolod, Bacolod, 6100 Negros Occidental, Philippines","10.6736281","122.94470880000002","4.9","2196","OPERATIONAL","buffet_restaurant","https://www.vikings.ph/tongyang","0917 530 7888","https://maps.google.com/?cid=6868994453859686273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ-zlXYxTRrjMRgVdv8g-SU18","events place @ Bacolod City, Negros Occidental"
"Sonya's Garden","Buck Estate Road, Alfonso, Cavite, Philippines","14.0870269","120.84981989999999","4.4","2169","OPERATIONAL","bed_and_breakfast","https://sonyasgarden.com/","0917 703 3442","https://maps.google.com/?cid=12273871358016738955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJq-fJ4v-cvTMRi9ZtafiMVao","wedding venue @ Alfonso, Cavite | wedding reception venue @ Alfonso, Cavite | garden events venue @ Alfonso, Cavite | garden events venue @ Laurel, Batangas | wedding venue @ Nasugbu, Batangas"
"Vibo Place","N Escario St, Cebu City, 6000 Cebu, Philippines","10.318375999999999","123.896061","4.3","2161","OPERATIONAL",,"http://www.facebook.com/viboplace","(032) 412 2316","https://maps.google.com/?cid=10947233118909384583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJky4qkjeZqTMRh0f8TYVi7Jc","events place @ Cebu City, Cebu"
"Astoria Boracay","Boat Station 1 Boracay Island, Brgy. Balabag, Malay, 5608 Aklan, Philippines","11.964917699999999","121.9224708","4.4","2160","OPERATIONAL","hotel","https://www.astoriaboracay.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","(036) 288 1111","https://maps.google.com/?cid=15434740741072445395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJLXwWmhc8pTMR01_fX-02M9Y","events place @ Boracay, Malay, Aklan"
"Royce Hotel and Casino","Manuel A. Roxas Highway, Corner Ninoy Aquino Avenue Zone, Clark Freeport, Angeles, 2023 Pampanga, Philippines","15.1808482","120.53010759999998","4.2","2158","OPERATIONAL","hotel","https://www.roycehotelandcasino.com/","(045) 499 3238","https://maps.google.com/?cid=15041825024958913076&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJzQn_kFTtljMRNNpBSipMv9A","wedding venue @ Clark Freeport Zone, Pampanga"
"Thunderbird Resorts and Casinos Poro Point","Poro Point Freeport Zone, J75P+JGW, Unnamed Road, San Fernando City, 2500 La Union, Philippines","16.6108407","120.2901849","4.2","2147","OPERATIONAL","resort_hotel","https://thunderbird-asia.com/poro-point","(072) 888 7777","https://maps.google.com/?cid=8518944384151073577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJD6h4BEyOkTMRKTOiNsheOXY","wedding venue @ San Juan, La Union | wedding reception venue @ San Juan, La Union"
"Clark Marriott Hotel","5398 Manuel A Roxas Highway Zone, Clark Freeport, Angeles, 2023 Pampanga, Philippines","15.190777199999998","120.52533799999999","4.6","2144","OPERATIONAL","hotel","https://www.marriott.com/en-us/hotels/crkmc-clark-marriott-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0","(045) 598 5000","https://maps.google.com/?cid=8269631763940658941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJff7LmbOSljMR_U74YEaiw3I","wedding venue @ Clark Freeport Zone, Pampanga | events place @ Clark Freeport Zone, Pampanga | wedding reception venue @ Clark Freeport Zone, Pampanga | garden events venue @ Clark Freeport Zone, Pampanga"
"Minor Basilica and National Shrine of Our Lady of Peñafrancia","J5JX+RXH, Balatas Rd, Naga City, 4400 Camarines Sur, Philippines","13.6320521","123.1999808","4.8","2140","OPERATIONAL","church",,"(054) 473 3644","https://maps.google.com/?cid=10653611826836375597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJIyHvMjLzoTMRLYh74YI72ZM","wedding venue @ Naga City, Camarines Sur"
"MO2 Restobar Cebu","6014 Cebu N Rd, Subangdaku, Mandaue, Cebu, Philippines","10.3217047","123.929582","4.1","2103","OPERATIONAL","restaurant",,"0917 320 6262","https://maps.google.com/?cid=7204997603948758135&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJWZzeDQiZqTMRdwTopiVL_WM","events place @ Cebu City, Cebu | events place @ Mandaue City, Cebu"
"El Nido Paradise","C. Hama, Buena Suerte Pob. (Barangay 2), El Nido, 5313 Palawan, Philippines","11.181562099999999","119.3915559","4.8","2096","OPERATIONAL","tour_agency","https://www.elnidoparadise.com/","0947 445 8252","https://maps.google.com/?cid=4477510348289895461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ5TlxjxVVtjMRJWz0W_BPIz4","events place @ El Nido, Palawan"
"7373 Events Place & Restaurant","7373 Bakawan, Makati, 1203 Kalakhang Maynila, Philippines","14.5607438","121.0080089","4.9","2040","OPERATIONAL","event_venue","https://www.7373eventsplace.com/home","0917 527 7373","https://maps.google.com/?cid=3209641251998533408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJofsRlanJlzMRIAfQmbbviiw","wedding venue @ Manila City, Metro Manila | events place @ Manila City, Metro Manila | wedding reception venue @ Manila City, Metro Manila | garden events venue @ Manila City, Metro Manila | wedding venue @ Makati, Metro Manila | events place @ Makati, Metro Manila | wedding reception venue @ Makati, Metro Manila | garden events venue @ Makati, Metro Manila | wedding reception venue @ Taguig, Metro Manila | wedding reception venue @ Pasig, Metro Manila | wedding reception venue @ Parañaque, Metro Manila | wedding venue @ Pasay, Metro Manila | events place @ Pasay, Metro Manila | wedding reception venue @ Pasay, Metro Manila | events place @ San Juan, Metro Manila | wedding reception venue @ San Juan, Metro Manila | wedding reception venue @ Mandaluyong, Metro Manila"
"Ilustrado Restaurant","744 Cabildo Street, corner Recoletos St, Intramuros, Manila, 1002 Metro Manila, Philippines","14.587856399999998","120.9773446","4.5","2022","OPERATIONAL","filipino_restaurant","https://www.facebook.com/ilustradorestaurant/","(02) 8527 2345","https://maps.google.com/?cid=11140228277153132712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJEWjKJSPKlzMRqHB5OJgKmpo","wedding venue @ Manila City, Metro Manila"
"Henann Crystal Sands Resort","Beachfront, Station 1, Boracay Island, Malay, 5608 Aklan, Philippines","11.962921399999999","121.92383559999999","4.3","2019","OPERATIONAL","resort_hotel","https://www.henann.com/henanncrystalsands/","(036) 288 9222","https://maps.google.com/?cid=2111861891634901378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJufKSmyI8pTMRgjGViTPXTh0","wedding venue @ Boracay, Malay, Aklan | wedding reception venue @ Boracay, Malay, Aklan | garden events venue @ Boracay, Malay, Aklan"
"Bato Springs Resort","San Pablo - Dolores Rd, San Pablo City, Laguna, Philippines","14.027298199999999","121.3880916","4.3","2016","OPERATIONAL","resort_hotel","https://www.instagram.com/batosprings/?hl=en","0926 582 2822","https://maps.google.com/?cid=3828302928189001147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJya-1SMpcvTMRuw1L3zrdIDU","wedding venue @ San Pablo, Laguna"
"Montebello Hotel, Cebu","Montebello Dr, Gov. M. Cuenco Ave, Apas, Cebu City, 6000 Cebu, Philippines","10.3393117","123.9094445","4.4","1984","OPERATIONAL","hotel","http://www.montebello.ph/","(032) 256 5000","https://maps.google.com/?cid=12616476644114653808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJA4r4sOCYqTMRcGJ3sam6Fq8","wedding venue @ Cebu City, Cebu"
"Aplaya the Beach Bar & Italian Food","380 Station 1 Boracay, Malay, 5608 Aklan, Philippines","11.964081","121.92301939999999","4.5","1964","OPERATIONAL","italian_restaurant","https://aplaya-boracay.com/","(036) 288 2851","https://maps.google.com/?cid=18035416672816775749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJo91D0T08pTMRRcJmf-irSvo","events place @ Boracay, Malay, Aklan | garden events venue @ Boracay, Malay, Aklan"
"Quest Plus Conference Center Clark","Mimosa Leisure Estate, Mimosa Drive, Pampanga, Clark, 2009 Pampanga, Philippines","15.183126399999999","120.5236816","4.4","1958","OPERATIONAL","hotel","https://questhotelsandresorts.com/clark/","(02) 8236 5040","https://maps.google.com/?cid=644905367056390288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJyfyCTl3tljMRkJgjtQMq8wg","wedding venue @ Clark Freeport Zone, Pampanga | wedding reception venue @ Clark Freeport Zone, Pampanga | garden events venue @ Clark Freeport Zone, Pampanga"
"Crimson Resort and Spa Boracay","Yapak, Boracay, 5608 Aklan, Philippines","11.982358399999999","121.90853399999997","4.7","1957","OPERATIONAL","resort_hotel","https://crimsonhotel.com/boracay/","(036) 669 5888","https://maps.google.com/?cid=11376282248746627984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJN55cXXE8pTMRkPMfXW6s4J0","wedding venue @ Boracay, Malay, Aklan | wedding reception venue @ Boracay, Malay, Aklan"
"Hidden Garden - Vigan City","008 Katipunan St, Vigan City, Ilocos Sur, Philippines","17.5596546","120.36506179999999","4.2","1903","OPERATIONAL","restaurant","https://www.facebook.com/hiddengardenvigan",,"https://maps.google.com/?cid=17689505138855977689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJI9Kjk19ljjMR2SL1ZTO_ffU","wedding venue @ Vigan, Ilocos Sur | wedding reception venue @ Vigan, Ilocos Sur | garden events venue @ Vigan, Ilocos Sur"
"Whiterock Beach Resort","Mojica St, Matain, Subic, 2209 Zambales, Philippines","14.854180399999999","120.24366599999999","4.1","1898","OPERATIONAL","resort_hotel","http://www.whiterock.com.ph/","0917 863 0844","https://maps.google.com/?cid=3760841811332919988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJbYW9HTd3ljMRtHLvnLMxMTQ","wedding venue @ Subic Bay Freeport Zone, Zambales"
"Midori Clark Hotel and Casino","C.M. Zone, C.M. Zone, 2009 Claro M Recto Hwy, Clark Freeport, Angeles, 2009 Pampanga, Philippines","15.1927693","120.52153999999999","4.4","1892","OPERATIONAL","hotel","http://www.midorihotel.com/","(045) 308 8888","https://maps.google.com/?cid=3013149401688667179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJEbNxrbaSljMRK3TVnmrb0Ck","wedding venue @ Angeles City, Pampanga | wedding reception venue @ Angeles City, Pampanga | wedding venue @ Clark Freeport Zone, Pampanga | events place @ Clark Freeport Zone, Pampanga | wedding reception venue @ Clark Freeport Zone, Pampanga | garden events venue @ Clark Freeport Zone, Pampanga"
"San Juan Surf Resort","Urbiztondo, MacArthur Hwy, San Juan, 2514 La Union, Philippines","16.657066300000004","120.32018280000001","4.4","1884","OPERATIONAL","hotel","https://sanjuansurfresort.ph/","0917 887 5470","https://maps.google.com/?cid=300657203259067671&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJV4TZruqNkTMRF01rJyImLAQ","garden events venue @ San Juan, La Union"
"Hann Resorts","M.A. Roxas Highway, corner C.M. Recto, Clark Freeport Zone, Mabalacat City, 2023 Pampanga, Philippines","15.192153999999999","120.52477329999999","4.6","1876","OPERATIONAL","resort_hotel","https://www.hannresorts.com/","(045) 306 1000","https://maps.google.com/?cid=5976977267190818165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJLQhqCtqTljMRdWV-OSh98lI","wedding venue @ Clark Freeport Zone, Pampanga | events place @ Clark Freeport Zone, Pampanga | wedding reception venue @ Clark Freeport Zone, Pampanga"
"Malagos Garden Resort","Baguio District, Calinan-Baguio-Cadalian Rd, Davao City, 8000 Davao del Sur, Philippines","7.189717699999999","125.42860270000001","4.4","1848","OPERATIONAL","resort_hotel","https://www.malagos.com/","0917 624 5727","https://maps.google.com/?cid=1376270575308720592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJVVVVVVUR-TIR0EkZ5Mt-GRM","wedding venue @ Davao City, Davao del Sur | wedding reception venue @ Davao City, Davao del Sur"
"Subic Waterfront View Resort","AYC Compound, National Hwy, Subic, 2209 Zambales, Philippines","14.851072099999998","120.2529115","4.3","1838","OPERATIONAL","resort_hotel",,"0917 156 9321","https://maps.google.com/?cid=18293239520394047240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJZ9kqOr15ljMRCG85DGyk3v0","wedding venue @ Subic Bay Freeport Zone, Zambales"
